formatted_text,date,title,link.href
" turquía es un lugar conveniente para organizar los suministros y establecer el precio del gas para el sudeste de europa explicó serguéi kolobánov analista del centro de investigación estratégica de rusia (grupo de expertos ruso sobre políticas públicas con sede en moscú). Su argumento se basa en la ubicación privilegiada del país la infraestructura de gas existente (gasoductos entrantes desde rusia azerbaiyán e irán tuberías salientes a grecia y bulgaria más varios terminales receptores de gas natural licuado y producción propia incluso con la perspectiva de un aumento significativo de extracción en los yacimientos del mar negro) y los volúmenes bastante grandes que pueden trasladarse. De esta manera en según kolobánov desde turquía a europa se bombearon casi . Millones de metros cúbicos de gas desde rusia así como un poco más de . Millones de metros cúbicos desde azerbaiyán y bulgaria por ejemplo firmó un acuerdo con turquía para la importación de gas por medio de sus terminales. De esta manera es posible poner en marcha el pago al contado a través de una plataforma virtual en la frontera de turquía y bulgaria además por los volúmenes adicionales de gas que existen cualquier cliente puede comprar en términos de puntos de referencia formados (benchmark) argumenta serguéi kapitónov analista del centro de proyectos para la transición energética y esg de 'skoltech'. Tal proyecto se puede implementar dentro de dos años y no es tan difícil"". En su opinión es suficiente para abastecer los gasoductos rusos turk stream blue stream y aumentar los suministros de azerbaiyán e irán. El 'hub gasístico tal como señaló el presidente turco recer tayyip erdogan puede estar ubicado en la región de tracia en la parte europea del país. El gas desde allí de acuerdo con los investigadores turcos se puede enviar a lo largo de tres ramas la rama del sur irá a italia la del medio a bulgaria albania kosovo macedonia serbia y otros países y la del norte a rumania eslovenia hungría y de ahí a alemania. Sin embargo el proyecto del centro de gas discutido por las autoridades rusas y turcas genera inquietudes y los analistas aún no tienen una comprensión clara de cómo será su funcionamiento. El especialista manifestó que el centro de abastecimiento gasístico en turquía es un nodo capaz de suministrar recursos en diferentes direcciones y como tal puede determinar el precio de un producto. No obstante todavía no se sabe dónde se ubicará la plataforma central si será real o virtual o si estará dentro del país en la frontera o en europa. Así como también si su funcionamiento será a través de una bolsa de valores y qué principios definirán el precio. El atractivo para los compradores de gas puede aumentar con un aumento en el número de proveedores y volúmenes de gas ofrecidos no obstante esto requerirá un aumento en la capacidad de la infraestructura de gasoductos dentro del país y de otros países ya que la existente ya está operando con una carga alta. No obstante por ejemplo turk stream durante el año trasportó menos del de gas ruso que es capaz de transportar. Por otra parte kapitónov está de acuerdo con que la creación de un centro de distribución requiere la firma de contratos a largo plazo y la construcción de más infraestructura para el suministro a europa. El ministro turco de energía y recursos naturales fatih donmez anunció a finales de enero que la reunión internacional de consumidores y proveedores de gas sobre el 'hub gasístico se celebrará el y de febrero. Sin embargo las negociaciones activas sobre el proyecto se suspendieron tras los devastadores terremotos del sureste de turquía pero el ministro turco espera que pronto las negociaciones se reanuden. Por primera vez el centro de gas turco se discutió en octubre del año pasado. Dos semanas después de los ataques a los gasoductos nord stream y nord stream en el fondo del mar báltico el presidente ruso vladímir putin declaró que el volumen perdido del tránsito de gas ruso podría trasladarse a la región del mar negro. El presidente de rusia indicó que esto sería una buena oportunidad para crear un centro de distribución gasístico en turquía el cual podría convertirse en una buena plataforma para el suministro a otros países principalmente a europa así como para determinar los precios del gas que se han incrementado varias veces desde a récords históricos.",18:03 GMT 04.03.2023,"La ubicación e infraestructura, las ventajas de Turquía para construir un 'hub' gasístico",https://sputniknews.lat/20230304/la-ubicacion-e-infraestructura-las-ventajas-de-turquia-para-construir-un-hub-gasistico--1136464142.html
