formatted_text,date,title,link.href
 o chanceler alemo olaf scholz admitiu que no sabe quanto custará a berlim fornecer tanques leopard ucrnia mas disse que a alemanha arcará com esses custos. A alemanha afirmou hoje (5) que enviará tanques leopard para ucrnia. A luz verde do país fez com que outros entrassem no mesmo movimento como portugal que decidiu enviar quatro e a espanha que vai aderir ao envio mas no anunciou quantos veículos será. Também nesta tarde os estados unidos anunciaram que enviaro tanques abrams e a frança que já havia dito que enviaria blindados amx rc anunciou hoje que o envio acontecerá em fevereiro. A embaixada russa na alemanha chamou a deciso de berlim de enviar tanques de extremamente perigosa por levar o conflito a um novo nível de confronto. Esta deciso extremamente perigosa leva o conflito a um novo nível de confronto e contradiz as declaraçes de políticos alemes de que a alemanha no quer ser arrastada para ele. Infelizmente isso está acontecendo repetidamente declarou o embaixador russo na alemanha sergei nechaev conforme noticiado.,15:07 25.01.2023,Scholz diz não saber quanto custará mandar tanques para Kiev; França revela data de envio dos AMX-10,https://sputniknewsbrasil.com.br/20230125/scholz-diz-nao-saber-quanto-custara-mandar-tanques-para-kiev-franca-revela-data-de-envio-dos-amx-10-27187076.html
