formatted_text,date,title,link.href
 segundo o secretário de estado dos eua antony blinken o pacote anunciado nesta quartafeira (1) inclui um sistema de defesa aérea patriot. Também constam na remessa bélica muniço adicional para sistemas de foguetes de artilharia de alta mobilidade (himars na sigla em ingls) e mísseis antirradiaço de alta velocidade (harm na sigla em ingls) entre outros equipamentos militares. O pacote ainda fornecerá cartuchos de artilharia de mm guiados com preciso sistemas de morteiros e muniçes veículos blindados armas pequenas e explosivos entre outros itens de acordo com o comunicado do pentágono imprensa. Mais cedo o presidente do país joe biden autorizou via decreto o saque adicional de us bilho (r bilhes) para a ucrnia. Zelensky visita a casa branca na tarde de hoje () por volta das h no horário de brasília (h no horário local). Em seguida ele participa de uma reunio a portas fechadas com biden cuja previso de duraço é de duas horas. Mais tarde por volta das h (h no horário local) zelensky concede uma entrevista coletiva aos jornalistas que acompanham o governo dos eua. Mais tarde s h (h no horário local) ele deverá fazer um discurso no congresso dos eua. Já o presidente da rússia vladimir putin fez um discurso hoje (1) e destacou que a rússia seguirá fortalecendo seu potencial militar. Em de fevereiro o presidente russo anunciou o início de uma operaço militar especial para desmilitarizaço e desnazificaço da ucrnia. Durante a operaço o exército russo com as forças das repúblicas populares de donetsk (rpd) e lugansk (rpl) libertou completamente a rpl e uma parte significativa da rpd incluindo as cidades de volnovakha mariupol e svyatogorsk bem como toda a regio de kherson áreas de zaporozhie junto ao mar de azov e uma parte da regio de carcóvia. De a de setembro a rpd a rpl e as regies de kherson e zaporozhie realizaram referendos sobre adeso federaço da rússia com a maioria da populaço votando a favor. Em de setembro durante uma cerimnia no kremlin putin assinou os acordos sobre a integraço das repúblicas populares e das duas regies rússia. Após aprovaço por ambas as cmaras do parlamento russo os acordos foram ratificados pelo presidente no dia de outubro.,14:05 21.12.2022,"EUA anunciam pacote militar adicional de US$ 1,85 bilhão à Ucrânia; ajuda inclui 1 sistema Patriot",https://sputniknewsbrasil.com.br/20221221/eua-anunciam-pacote-militar-adicional-de-us-185-bilhao-a-ucrania-ajuda-inclui-sistemas-patriot--26552663.html
