formatted_text,date,title,link.href
 além de adotarem a resoluço os países ocidentais pediram a todos os estados organizaçes internacionais e estruturas especializadas que fazem parte da onu que no reconheçam mudanças nos status das regies de lugansk donetsk kherson e zaporozhie. O documento também pede que moscou retire imediatamente suas forças da ucrnia e informa que a rússia está sendo condenada por organizar referendos e por uma tentativa de anexar a rpd a rpl e as duas regies. Fontes da sputnik informaram que como em outras votaçes da assembleia geral os estados unidos e seus parceiros estavam persuadindo ativamente os países a apoiar o projeto de resoluço ocidental. A rússia pediu uma votaço secreta sobre a resoluço o que claramente reduziria o número de países que apoiam o projeto pois no apontaria como votou cada país. No entanto a assembleia geral no apoiou essa proposta. Ao todo países votaram a favor da resoluço cinco votaram contra e se abstiveram. A china se absteve de votar o projeto. Os referendos sobre a integraço das quatro regies ao território russo foram realizados de a de setembro com todos sendo apoiados com ampla maioria de votos. Mais tarde vladimir putin presidente da rússia assinou leis federais ratificando a admisso dessas regies. O ocidente no reconhecendo os referendos sobre a adeso rússia está mostrando dois pesos e duas medidas como apontou o representante permanente da rússia na onu vasily nebenzya ao conselho de segurança da organizaço. Na ocasio ele lembrou o reconhecimento do kosovo. Ao mesmo tempo os resultados de referendos nos próprios países ocidentais so ignorados. Em dos habitantes da comunidade autnoma da catalunha votaram por sua independncia da espanha. No fim desse mesmo ano os habitantes do vneto e da lombardia na itália exigiram mais autonomia de roma em referendos.,17:39 12.10.2022,"Assembleia Geral da ONU rejeita referendos feitos em RPD, RPL, Kherson e Zaporozhie; China se abstém",https://sputniknewsbrasil.com.br/20221012/assembleia-geral-da-onu-rejeita-referendos-em-rpd-rpl-kherson-e-zaporozhie-china-se-abstem-25322670.html
