formatted_text,date,title,link.href
 según el portavoz el barco salió de estambul el de agosto después de una inspección por parte del centro de coordinación conjunto. El brave commander descargará trigo en djibouti después de haber coordinado los protocolos con el centro en estambul en el camino desde ucrania. El trigo se destinará a las operaciones del pma en etiopía. Eso apoyará las medidas para combatir los efectos de la sequía en el cuerno de frica indicó. El de julio rusia turquía y la onu firmaron un acuerdo que facilita la salida de los cereales y fertilizantes de ucrania. Los representantes de kiev firmaron un documento similar.,18:19 GMT 12.08.2022,Fletan el primer barco para recoger grano en Ucrania y enviarlo a Etiopía,https://sputniknews.lat/20220812/fletan-el-primer-barco-para-recoger-grano-en-ucrania-y-enviarlo-a-etiopia-1129342055.html
