formatted_text,date,title,link.href
 as informaçes foram confirmadas pelo escritório de representaço da república popular de donetsk (rpd) no centro conjunto de controle e coordenaço do regime de cessarfogo (jccc na sigla em ingls). Segundo prefeito da cidade aleksei kulemzin este foi o bombardeio mais massivo desde 4. Informaçes sobre vítimas e feridos ainda esto sendo esclarecidas disse o prefeito.nnele acrescentou que vários foguetes atingiram diretamente prédios de apartamentos de vários andares na cidade alguns deles pegaram em seguida. Na quartafeira () em decorrncia das açes militares o exército russo assumiu o controle de parte de vodyanoe na rpd eliminando até militares ucranianos. Já em kramatorsk as forças russas eliminaram uma unidade táticaoperacional das forças russas. Segundo denis pushilin chefe interino da república popular de donetsk mais da metade do território da rpd foi libertado das tropas ucranianas. Segundo ele os ataques ucranianos nos últimos meses causaram prejuízos que ultrapassam us bilhes (r bilhes) sendo que a infraestrutura da regio está arrasada.,02:06 15.12.2022,Ucrânia bombardeia o centro de Donetsk; prefeito fala em ataque mais massivo desde 2014,https://sputniknewsbrasil.com.br/20221215/ucrania-bombardeia-o-centro-de-donetsk-prefeito-fala-em-ataque-mais-massivo-desde-2014-26436506.html
