formatted_text,date,title,link.href
 shoigu acrescentou que a operaço segue em conformidade com o plano e assegurou que todas as tarefas sero cumpridas. De acordo com suas palavras os militares russos organizaram nos territórios libertados um trabalho sistemático de restabelecimento da vida normal. A necessidade da operaço especial russa foi determinada pelas ameaças reais aos residentes de donbass e posteriormente rússia por parte de kiev sublinhou sergei shoigu. O conflito na ucrnia tornouse para os eua e aliados deles mais um pretexto para desencadear uma guerra econmica e de informaço contra a rússia a fim da exausto estratégica do país. Como exemplo ele relembrou o ataque contra o centro de detenço em elenovka onde estavam prisioneiros ucranianos inclusive do batalho azov. O ataque resultou na morte de homens com outros tendo sido feridos segundo o ministro. Durante o discurso sergei shoigu também informou que a rússia ante a situaço atual no afeganisto está aumentando a prontido de combate de suas bases no tajiquisto e no quirguisto.,04:29 24.08.2022,Shoigu: desacelerar ofensiva na Ucrânia é decisão consciente para minimizar vítimas,https://sputniknewsbrasil.com.br/20220824/shoigu-desacelerar-ofensiva-na-ucrania-e-decisao-consciente-para-minimizar-vitimas-24363463.html
