formatted_text,date,title,link.href
 el gobernante participó en un evento en la ciudad de gifhorn para responder las preguntas de varias personas quienes principalmente expresaron estar preocupados por el incremento de los costos de vida en alemania y en todo el continente europeo. Durante una intervención el canciller alemán recordó entre risas cómo una persona recientemente se acercó para decirle que estaba preocupada porque acababa de cambiar su horno eléctrico por uno de gas justo cuando alemania atraviesa por una situación crítica con este energético debido a la suspensión de importaciones de gas ruso. Lo anterior detonó una serie de críticas en contra del canciller a quien se le acusa de ser poco sensible y empático con una de las principales preocupaciones de la ciudadanía alemana el encarecimiento de los servicios básicos. Tras las declaraciones de scholz alexander dierks secretario general de la unión demócrata cristiana de alemania (cdu por sus siglas en alemán) consideró que olaf scholz no se toma en serio las preocupaciones de la gente. Por su parte el integrante de la unión social cristina de alemania (csu por sus siglas en alemán) florian hahn publicó también en twitter respeto por ti este eslogan de campaña de olaf #scholz parece cada vez más grotesco en alusión a la campaña con la que el canciller asumió el poder en .,22:07 GMT 08.11.2022,Scholz se burla de un ciudadano alemán que cambió de horno para ahorrar dinero | Video,https://sputniknews.lat/20221108/scholz-se-burla-de-un-ciudadano-aleman-que-cambio-de-horno-para-ahorrar-dinero--video-1132259265.html
