formatted_text,date,title,link.href
 agregó que españa y china seguirán trabajando basándose en la cooperación y la confianza mutuas. La crisis alimentaria y la falta de fertilizantes se generaron luego de la operación militar especial rusa y de las sanciones lanzadas en represalia contra moscú.,15:34 GMT 15.11.2022,España califica a China de socio clave para afrontar las crisis actuales | Video,https://sputniknews.lat/20221115/espana-califica-a-china-de-socio-clave-para-afrontar-las-crisis-actuales--video-1132452055.html
