formatted_text,date,title,link.href
 un misil lanzado desde ucrania fue derribado sobre feodosia publicó aksiónov en su canal de telegram. Precisó que los fragmentos del misil cayeron en una zona poblada pero no causaron daños ni víctimas. Rusia lanzó la operación militar especial en ucrania en respuesta a la solicitud de las repúblicas populares de donetsk y lugansk previamente reconocidas por moscú como estados soberanos para que se les preste ayuda frente al genocidio por parte de kiev.,09:51 GMT 08.04.2023,Derriban un misil lanzado desde Ucrania sobre la ciudad rusa de Feodosia | Fotos,https://sputniknews.lat/20230408/derriban-un-misil-lanzado-desde-ucrania-sobre-la-ciudad-rusa-de-feodosia-1137894988.html
