formatted_text,date,title,link.href
 un representante de las fuerzas del orden que trabajaba en la escena del atentado declaró a esta agencia que una bomba fue colocada debajo del automóvil de moskvin la cual explotó cuando la víctima estaba al lado del vehículo. En la escena del intento de asesinato trabajan expertos forenses y la ciudad impuso un plan de interceptación para la búsqueda urgente de un automóvil huido. Mariúpol está situada al sur de la rpd la cual junto con lugansk se independizaron de ucrania en mayo de tras no reconocer a las nuevas autoridades que resultaron del golpe de estado producido en kiev en febrero de ese mismo año y en septiembre pasado se incorporaron con las provincias de jersón y zaporozhie al territorio ruso tras sendos referendos. Los cuatro territorios declararon que buscan adherirse a rusia para garantizar la seguridad de sus habitantes y frenar los ataques del gobierno ucraniano con las armas suministradas por estados unidos y otros países de la otan.,11:20 GMT 27.03.2023,Donetsk informa del atentado contra la vida del jefe de Policía de Mariúpol | Video,https://sputniknews.lat/20230327/la-rpd-informa-del-atentado-contra-la-vida-del-jefe-de-policia-de-mariupol-1137378176.html
