formatted_text,date,title,link.href
 as tropas ucranianas relataram falhas generalizadas no equipamento de comunicaço da internet starlink fornecido pela empresa spacex de elon musk na linha de frente do conflito em andamento no país com a rússia. As informaçes foram confirmadas pelo financial times que relatou que as falhas do equipamento starlink levaram a uma perda catastrófica de comunicaçes nas últimas semanas. As interrupçes mais significativas foram relatadas nas áreas ao redor de kherson e zaporozhie bem como ao longo das frentes nas regies de carcóvia donetsk e lugansk segundo o relatório. Problemas de comunicaço surgiram quando soldados ucranianos atravessaram a linha de frente para partes do país controladas pelos russos provocando ligaçes em pnico para linhas de ajuda segundo as autoridades.  absolutamente claro para mim que isso está sendo feito por representantes da starlink para impedir o uso de sua tecnologia pelas forças de ocupaço russas disse roman sinicyn coordenador de uma fundaço que doa sistemas starlink para as forças armadas ucranianas. Na ucrnia supese que o motivo das interrupçes possa ser as tentativas do próprio sistema para impedir sua interceptaço pelas forças russas. Elon musk comentou a reportagem em uma série de publicaçes em suas redes sociais. Ele no corroborou as informaçes de interrupço na internet da starlink e acusou os autores do relatório de distorcer os fatos. Segundo musk a reportagem do financial times afirma falsamente que os terminais e serviços da starlink foram pagos quando apenas uma pequena porcentagem foi. A operaço custou spacex us milhes (r milhes) até agora e deve ultrapassar us milhes (r milhes) até o final de disse ele. Os relatórios vm após uma pesquisa polmica e viral publicada por musk pedindo a opinio pública sobre um possível acordo de paz entre a rússia e a ucrnia. A pesquisa foi recebida com reaço por autoridades ucranianas que criticaram amplamente musk por promover negociaçes de paz com a rússia.,19:44 07.10.2022,Tropas ucranianas relatam falhas na Internet da Starlink; Elon Musk comentou o caso,https://sputniknewsbrasil.com.br/20221007/tropas-ucranianas-relatam-falhas-na-internet-da-starlink-elon-musk-comentou-o-caso-25247615.html
