formatted_text,date,title,link.href
 horas antes as tropas ucranianas atacaram a cidade de donetsk com a mesma artilharia. No há informaçes sobre danos ou vítimas. No final do ms passado os estados unidos anunciaram um novo pacote de assistncia militar de us milhes (r bilho) para a ucrnia que inclui muniço para lançadores himars e muniçes de artilharia de mm. A rússia lançou sua operaço militar especial na ucrnia em de fevereiro depois que as repúblicas populares de donetsk e lugansk (rpd e rpl) pediram ajuda para se defenderem das provocaçes ucranianas. Em resposta operaço da rússia os países ocidentais lançaram uma ampla campanha de sançes contra moscou e tm fornecido armas ucrnia. Em de setembro o presidente russo vladimir putin e os chefes das repúblicas populares de donetsk e lugansk bem como as regies de kherson e zaporozhie assinaram acordos sobre a adeso desses territórios rússia após referendos que mostraram que uma esmagadora maioria da populaço local apoiou tornarse parte da rússia.,23:26 05.11.2022,"Após bombardeio em Donetsk, tropas ucranianas miram Lugansk com artilharia enviada dos EUA",https://sputniknewsbrasil.com.br/20221105/apos-bombardeio-em-donetsk-tropas-ucranianas-miram-lugansk-com-artilharia-enviada-dos-eua-25775359.html
