formatted_text,date,title,link.href
 las manifestaciones se enfocan en la política energética de la presidenta maia sandu que según los activistas provocó un fuerte aumento del coste de los servicios públicos en todo el país. Las protestas contra el gobierno de moldavia por la energía los precios de los combustibles y el aumento de la inflación están en marcha desde hace unos meses. Muchos exigen la dimisión de la mandataria y la celebración de elecciones anticipadas.,12:12 GMT 06.11.2022,Manifestantes vuelven a participar en protestas antigubernamentales en Moldavia | Video,https://sputniknews.lat/20221106/manifestantes-vuelven-a-participar-en-protestas-antigubernamentales-en-moldavia--1132185331.html
